"gene","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","description","treatment"
"LOC115122168",47.333644407078,0.403362070433409,0.124272378014364,3.25523572220811,0.00113298286673456,0.0652607246375667,"transcription factor jun-B-like","liver"
"LOC115111051",44.605940740642,0.403211933892325,0.117050420340308,3.44756665753729,0.000565660806018258,0.0524348943481573,"28S ribosomal protein S36, mitochondrial-like, transcript variant X1","liver"
"LOC115110057",3360.3129211003,0.402165671669634,0.124195161860323,3.24695653402378,0.00116646202682549,0.0658584460345674,"ferritin, middle subunit-like","liver"
"LOC115123160",252.12253219629,0.398122072623329,0.124069715211786,3.22187631563575,0.00127354098618689,0.0670100982935273,"ferritin, middle subunit-like","liver"
"LOC115143174",80.8883605309104,0.397296429508656,0.096042666076093,1.01120480117577,0.311918418347821,0.625589761833472,"signal transducer and activator of transcription 1-alpha/beta-like, transcript variant X1","liver"
"LOC115105069",181.193886984798,0.397007606856817,0.106898535375314,3.71465994434963,0.000203477137232104,0.0441858429543254,"eukaryotic translation initiation factor 1b","liver"
"LOCNA.4406",158.25734298771,0.395766676640614,0.102817487992133,3.84975889035646,0.000118234154708865,0.0317880970231548,NA,"liver"
"LOC115125976",519.08057814341,0.395534529674815,0.116863703085643,3.38603757714577,0.000709096730803452,0.0541021640826526,"60S ribosomal protein L3","liver"
"LOCNA.1101",48.068698233484,0.395027555378663,0.117493782785461,3.35730586807962,0.000787059918913515,0.0562441821506916,NA,"liver"
"LOC115138705",700.210109238123,0.393132578526006,0.0995472755233574,3.9494739042468,7.83231488010362e-05,0.0290814747470147,"proteasome subunit alpha type-3","liver"
"LOCNA.729",142.98283190015,0.391607964705965,0.119247440650266,3.2849813448367,0.00101989124203437,0.063278087390396,NA,"liver"
"LOC115128224",85.0745774021184,0.39157729254181,0.123243505776491,3.19658074204551,0.00139066898917643,0.0676872164904322,"ATPase inhibitor A, mitochondrial-like","liver"
"LOC115111363",98.3469336555325,0.38825806638492,0.100263597229098,3.86998708019279,0.000108841121123794,0.0317880970231548,"glutaredoxin-1-like, transcript variant X1","liver"
"LOC115135968",118.176869419857,0.387820399973824,0.101174643703763,3.83206364177826,0.000127072854897413,0.0326115153977633,"malate dehydrogenase, mitochondrial-like","liver"
"LOC115130477",169.720784417405,0.385326199044609,0.118527171906388,3.2533305721508,0.00114060721428308,0.0652607246375667,"lysozyme g-like","liver"
"LOCNA.655",94.898061111777,0.38351503164661,0.120760424273316,3.17866224741218,0.00147956386301205,0.0707933692420848,NA,"liver"
"LOCNA.357",193.309710071905,0.381045395617617,0.110736197748851,3.44143018598176,0.000578647771456737,0.0524348943481573,NA,"liver"
"LOC115140067",42.96553516248,0.37907729949209,0.107088237386195,3.53722008274238,0.000404362561251506,0.051347224138231,"26S proteasome non-ATPase regulatory subunit 9-like","liver"
"LOC115116225",40.7909561281606,0.379002494591263,0.110541366239032,0.267756889787832,0.788886456319893,0.928374540673857,"nicotinamide phosphoribosyltransferase-like","liver"
"LOC115140097",81.1122763616699,0.378321751947978,0.102621169390613,3.6855053866883,0.000228249254223541,0.0460248317623611,"transcobalamin-2-like","liver"
"LOCNA.2899",40.6520178902742,0.378296020984472,0.121101679656465,3.13114191300567,0.00174127994581828,0.0768067701100784,NA,"liver"
"LOCNA.3726",51.7896821508788,0.374315470609995,0.106466744782576,3.5123628633043,0.00044414114942443,0.051347224138231,NA,"liver"
"LOC115109447",704.51609107576,0.374220908691438,0.118792101320947,3.1525763316602,0.00161836503349507,0.0743418187958598,"ADP-ribosylation factor 4-like","liver"
"LOC115123135",47.6757598714433,0.373330236820224,0.112997319684767,3.30193809118163,0.000960192604158573,0.0616904042174136,"syndecan-4-like","liver"
"LOC115144160",50.8693754162633,0.372336758586902,0.122136605740423,3.04589311989108,0.00231990285098917,0.0874718206451658,"protein Tob1-like","liver"
"LOC115107636",84.8333385619588,0.372127172798931,0.101806211653898,3.65459887301908,0.000257584384359063,0.0497908750353265,"COP9 signalosome complex subunit 8-like, transcript variant X1","liver"
"LOC115132717",76.6393436159539,0.371494325742129,0.104013638090031,3.57264779364997,0.000353389918377811,0.051347224138231,"ras-related protein Rab-39B-like","liver"
"LOCNA.2076",50.1634035257091,0.371112160945146,0.119868495644656,3.09836718279759,0.00194590170388027,0.0796127610152755,NA,"liver"
"LOC115118779",172.382657034697,0.369711939882618,0.121599070350845,1.27312316421039,0.202974340277371,0.525034415798121,"carnitine O-acetyltransferase-like","liver"
"LOC115101639",40.2833201049163,0.368805493321119,0.105682658618367,3.48993806123499,0.000483132510111825,0.0514672858885163,"mRNA export factor, transcript variant X2","liver"
"LOC115147101",65.6823138431096,0.368484978124107,0.115063958428822,3.20439914884664,0.00135344697658134,0.0676244392015773,"dolichol phosphate-mannose biosynthesis regulatory protein-like, transcript variant X2","liver"
"LOC115141548",123.209165585089,0.367144406936675,0.121136811138064,3.03356053025489,0.00241686220698652,0.0874718206451658,"flavin reductase (NADPH)-like, transcript variant X2","liver"
"LOCNA.1183",121.315096438226,0.366405373205937,0.117582225945564,3.11768721073974,0.00182276140452474,0.0773782773680201,NA,"liver"
"LOC115123569",173.917895044511,0.365501197245718,0.123633450846444,2.96012396195604,0.00307515279144808,0.0987738039047335,"ferritin, middle subunit-like, transcript variant X1","liver"
"LOC115104196",106.875930269911,0.364033899660187,0.102803748945376,3.54000641870979,0.000400117300498602,0.051347224138231,"SUMO-conjugating enzyme UBC9-B, transcript variant X2","liver"
"LOCNA.3574",283.993417182409,0.363982904740986,0.102143923940648,3.5632482133315,0.000366294025887536,0.051347224138231,NA,"liver"
"LOC115134326",114.47635109517,0.363040764031369,0.122950460349235,2.97086285147914,0.00296964366110862,0.0963598167276969,"heat shock factor-binding protein 1-like","liver"
"LOC115121896",83.8215562505802,0.36109583939511,0.103059728435272,3.50393555093137,0.000458436292863429,0.051347224138231,"vacuolar protein sorting-associated protein 29, transcript variant X2","liver"
"LOCNA.3763",42.9962955828453,0.360785456761506,0.11982086247636,3.01120170078726,0.00260215937623582,0.0918236989889214,NA,"liver"
"LOC115147159",403.724922292986,0.360659946117553,0.122494893179882,2.94712667453676,0.00320741782070414,0.0987738039047335,"phosphatidylinositol 3-kinase regulatory subunit alpha-like, transcript variant X1","liver"
"LOC115117313",95.6016421759522,0.360653230071653,0.12378246401114,2.92569501249821,0.00343687693021025,0.101594801821817,"HMG domain-containing protein 4-like, transcript variant X1","liver"
"LOC115142782",62.9232902367079,0.358792606754061,0.11513341980037,3.11799425485718,0.0018208635297769,0.0773782773680201,"myosin regulatory light polypeptide 9","liver"
"LOC115125749",80.1559409703033,0.356977306396957,0.122948485362667,2.91705839136896,0.00353349616689915,0.102308304401603,"trypsinogen-like protein 3","liver"
"LOC115110214",169.6555699466,0.355660220205007,0.115816510335337,3.0723836504304,0.00212356600229019,0.085111259150325,"nucleoside diphosphate kinase A-like","liver"
"LOC115133187",275.556666573045,0.35372758348343,0.118341377636061,2.99093039999582,0.00278128877030103,0.0923574530967177,"aldo-keto reductase family 1 member B1-like","liver"
"LOC115132815",158.184996508307,0.353666209611025,0.112494099446812,3.14550572215708,0.00165799951526572,0.0754924617999214,"NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 11, mitochondrial-like","liver"
"LOC115110656",73.048111008013,0.353474287335742,0.104286228865017,3.38714934230596,0.000706229330443334,0.0541021640826526,"SEC14-like protein 1, transcript variant X2","liver"
"LOC115111365",91.1797224554729,0.353199659053429,0.109580247554793,3.22380708377426,0.00126498587420725,0.0670100982935273,"osteoclast-stimulating factor 1-like","liver"
"LOC115132763",115.306453899614,0.352000551284136,0.117039211962214,3.05104273856865,0.00228048111256823,0.0874718206451658,"protein S100-A1-like, transcript variant X1","liver"
"LOC115126268",41.4278903802288,0.351922686325743,0.124139710872466,2.83893855076204,0.00452638726660449,0.109213600458329,"ferritin, middle subunit-like","liver"
"LOC115141395",103.474588566078,0.351154172112717,0.122468673857544,2.88645306773049,0.0038961084984213,0.105750221684497,"NADP-dependent malic enzyme-like","liver"
"LOC115123568",154.235709163636,0.350807823316829,0.121512048021875,2.90633202805142,0.00365693180242208,0.103727209315883,"ferritin, middle subunit-like, transcript variant X2","liver"
"LOC115138061",51.945110279101,0.350238069100892,0.11260622091102,-0.432292952889416,0.665528508356667,0.865202385029183,"placenta-specific gene 8 protein-like, transcript variant X2","liver"
"LOC115116869",559.328758645918,0.348712511753218,0.094251046936045,3.6998994770446,0.00021568488317467,0.0451021055705255,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115112928",104.181276359076,0.34829082279393,0.108891893773247,0.116543693418155,0.907221659661821,0.969582154056351,"myocardin-related transcription factor A-like, transcript variant X4","liver"
"LOC115109368",21560.2011986255,0.347984616989899,0.114445190332777,3.04147995509076,0.00235418239655861,0.0874718206451658,"metallothionein A","liver"
"LOC115126009",252.464003404165,0.347280243222342,0.101028091162972,3.4381847442764,0.000585628005462292,0.0524348943481573,"ATP synthase F(0) complex subunit B1, mitochondrial-like","liver"
"LOC115134514",107.365890738346,0.3470812429331,0.0985323167572519,3.52157352576941,0.000428993683539953,0.051347224138231,"40S ribosomal protein S13","liver"
"LOC115112920",65.1284244089856,0.346334384386656,0.0858615212655834,4.03098446011808,5.55437163806237e-05,0.0266090237591685,"renin receptor-like","liver"
"LOCNA.1759",44.1028096034287,0.345848292168872,0.0982767314526612,3.51533176079619,0.000439204942058856,0.051347224138231,NA,"liver"
"LOC115138148",46.0042446110076,0.345797821256284,0.112700487495501,3.06658354761676,0.00216520289393709,0.0860896868955551,"Y-box-binding protein 2-A-like, transcript variant X3","liver"
"LOC115112959",335.047571698218,0.345332476905989,0.117160245120194,2.94927117505875,0.00318524352828921,0.0987738039047335,"cell cycle control protein 50C-like","liver"
"LOC115131775",1336.90479125622,0.344334811953239,0.105865852821986,3.25297529270202,0.00114203426710855,0.0652607246375667,"40S ribosomal protein S27","liver"
"LOC115145216",204.780302746805,0.343632526896199,0.0942984759445879,3.64404747710761,0.000268383879766034,0.0497908750353265,"V-type proton ATPase 16 kDa proteolipid subunit","liver"
"LOC115105093",52.0343433136211,0.341452462968794,0.106335366704057,3.2121990259965,0.00131723087011075,0.0670100982935273,"cullin-2-like, transcript variant X2","liver"
"LOCNA.1800",67.9021499002825,0.340596354832002,0.0896493700852791,3.79795913576416,0.000145892367850471,0.0358134047340766,NA,"liver"
"LOCNA.1676",106.345275197893,0.340126579764503,0.118806359881837,2.86404237517519,0.00418272051822599,0.107371334664048,NA,"liver"
"LOC115110978",1606.54115977384,0.339303025440771,0.10930888837861,3.10459665523841,0.00190538661520269,0.0796127610152755,"cytochrome c oxidase subunit 7C, mitochondrial-like","liver"
"LOC115123317",75.3482378700742,0.339296347058091,0.102881113827783,3.29536619382225,0.000982935010707468,0.062218425324878,"cytochrome c, transcript variant X1","liver"
"LOC115135462",42.7807655211516,0.338628093639735,0.124214545396817,2.73765758722009,0.00618784658678752,0.127972827212463,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115106415",338.497566742022,0.338514857680065,0.118574381866778,2.85720877373953,0.00427384626592881,0.107371334664048,"zinc transporter ZIP11-like, transcript variant X2","liver"
"LOC115114956",643.122525833237,0.33809262331995,0.121481198631765,2.78525283742287,0.00534859990921892,0.117502704620428,"40S ribosomal protein S17-like","liver"
"LOCNA.1533",731.06682744857,0.33768277335333,0.112275353416682,3.00846728581713,0.00262569069169189,0.0920785692254188,NA,"liver"
"LOC115140758",171.694610596652,0.337599084769887,0.104564109129168,3.22942711168289,0.00124038495044157,0.0670100982935273,"tumor necrosis factor receptor superfamily member 1A-like, transcript variant X3","liver"
"LOC115132418",125.043507466417,0.337298941748667,0.100277018686643,3.36384991763495,0.000768633294856236,0.0562441821506916,"serine/threonine-protein kinase PINK1, mitochondrial-like","liver"
"LOCNA.2044",62.2699235784404,0.336689746855415,0.122655893695236,2.74607475511064,0.00603130189599865,0.126590076226053,NA,"liver"
"LOC115125925",76.5594708916325,0.336440143773133,0.100839371346578,3.33718971242239,0.000846301598268331,0.0582709612661341,"peptidyl-prolyl cis-trans isomerase A-like","liver"
"LOC115145882",67.8220315411759,0.335022516282826,0.106866539590043,3.13544912462512,0.00171591188139207,0.0768067701100784,"MICOS complex subunit Mic10-like","liver"
"LOC115121200",611.625340051307,0.334785376293171,0.11921760759391,2.80988694126349,0.00495589058902784,0.113402271416919,"transcription factor BTF3, transcript variant X2","liver"
"LOC115110056",72.4125409997342,0.333830381942244,0.124272383249183,2.69012484835328,0.00714252920116984,0.131786666241193,"ferritin, middle subunit-like","liver"
"LOC115114120",55.4078827367149,0.332719960886459,0.124160814776641,2.68257524834934,0.00730577140003292,0.13236465848488,"mesoderm induction early response protein 1-like, transcript variant X1","liver"
"LOC115120964",679.334056449519,0.332031203118408,0.0998938751998804,3.32406046549516,0.000887169583803777,0.0603489092789895,"cytochrome c oxidase subunit 4 isoform 1, mitochondrial-like","liver"
"LOC115103957",358.411584845549,0.331660747702082,0.117859681889188,2.84599836342078,0.00442724224139247,0.108269851317313,"cathepsin S-like","liver"
"LOC115101234",262.800734807576,0.331620493735154,0.100435574695377,3.3015498655156,0.000961522417841373,0.0616904042174136,"BCL2/adenovirus E1B 19 kDa protein-interacting protein 3-like","liver"
"LOCNA.3650",65.2671928821802,0.331506868470442,0.118823345353001,2.7944822754667,0.00519828903054766,0.116147836618133,NA,"liver"
"LOC115140186",155.996380722397,0.330458249918081,0.0945508957721061,3.49286279282935,0.000477871978136992,0.0514672858885163,"dynein light chain 1, cytoplasmic-like","liver"
"LOC115108361",39.8870555138663,0.330144508333652,0.120164995364534,2.75157300138634,0.00593097989628977,0.125888392836286,"alpha/beta hydrolase domain-containing protein 17A-like, transcript variant X2","liver"
"LOC115113712",765.507935780703,0.330118517529163,0.0967530698428364,3.41209986078287,0.000644644927740964,0.0525619517864729,"ferritin, heavy subunit-like","liver"
"LOC115132128",363.373681509995,0.329889193809475,0.124070542777321,2.66698757014285,0.00765345024081378,0.133781362413729,"neurotensin receptor type 1-like","liver"
"LOC115138170",325.028728089755,0.327535788351542,0.107876215649284,3.03675131664945,0.00239142662459407,0.0874718206451658,"ependymin-like","liver"
"LOCNA.2977",104.080672406611,0.327518084453393,0.101052503271119,3.24006990171878,0.00119500400515213,0.0668019070602866,NA,"liver"
"LOC115131682",54.3220645629895,0.327125125097442,0.107865564150605,3.03514299206959,0.00240421670949267,0.0874718206451658,"elongin-A-like","liver"
"LOC115102205",485.663604983162,0.32704328014496,0.107567638820303,3.04102185019934,0.00235776719902152,0.0874718206451658,"60S ribosomal protein L22","liver"
"LOCNA.957",43.6297492450123,0.326006903047638,0.112293320063931,2.90275242585638,0.00369898926324293,0.103902952140645,NA,"liver"
"LOC115103192",66.905700812383,0.325967441035617,0.11572574348442,2.81710769414386,0.00484582740548769,0.112590705890467,"transmembrane protein 56-B-like, transcript variant X2","liver"
"LOCNA.3313",398.110129019525,0.32546202159146,0.101148929349297,3.21765503989529,0.00129243155440795,0.0670100982935273,NA,"liver"
"LOC115101429",1129.86188689661,0.324975141705927,0.121595043608669,2.67482822415082,0.00747675483297212,0.132747665996731,"ADP/ATP translocase 2-like","liver"
"LOC115142321",89.2864026483265,0.324924394239061,0.108337814083926,2.99713506869703,0.00272529935169744,0.0922501561369391,"MAP kinase-activated protein kinase 2-like","liver"
"LOC115102637",150.166976849513,0.324710814352394,0.121588548827826,2.67217209594488,0.00753619877284174,0.13307106319819,"keratin, type II cytoskeletal 8-like","liver"
"LOC115131703",47.6417398541796,0.324650468647643,0.120317345727097,2.70359068256726,0.00685947282254432,0.13158210304148,"prolyl endopeptidase-like","liver"
"LOC115114211",842.194092606941,0.324092108069021,0.112076616170305,2.89224263282849,0.00382502424329644,0.105366345687893,"40S ribosomal protein S28","liver"
"LOC115110806",662.366194763291,0.323861252705598,0.100695932015451,3.21657699805825,0.00129729716843538,0.0670100982935273,"cytochrome c oxidase subunit NDUFA4-like","liver"
"LOC115145073",96.011369336583,0.323748209740427,0.118086658325498,2.74368736328629,0.00607533672754281,0.127042041347062,"peroxiredoxin-6-like","liver"
"LOCNA.1295",301.818280216943,0.323501903194035,0.109618459414088,2.95229858730328,0.00315417767124207,0.0987738039047335,NA,"liver"
"LOC115102139",713.10469079888,0.323126836518463,0.112298492693779,2.87797144298432,0.00400241368915292,0.1069299713232,"nascent polypeptide-associated complex subunit alpha-like, transcript variant X1","liver"
"LOC115101480",137.094698707325,0.32310270241674,0.104260606832576,3.10020196098637,0.00193388729942991,0.0796127610152755,"NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2-like","liver"
"LOC115118407",145.306938415996,0.32264955877712,0.12396216638246,2.60815639431197,0.0091031352799556,0.146846576544655,"c-Myc-binding protein-like","liver"
"LOCNA.4319",79.4010147603519,0.320951370621681,0.122846569764941,2.61779718477298,0.00884993881041524,0.14558791872021,NA,"liver"
"LOCNA.2058",68.9687060755248,0.320481872840306,0.122493118296391,2.61700924360996,0.00887039391423171,0.14558791872021,NA,"liver"
"LOC115122703",93.9453310222085,0.32015101523465,0.0964687083361451,3.31616745425325,0.000912611277341723,0.0613405151413258,"pyridoxal phosphate homeostasis protein-like, transcript variant X1","liver"
"LOC115129029",66.222080311856,0.319363800067589,0.112908744559459,2.82887407283415,0.00467120751347213,0.111865573814556,"thioredoxin-like protein 4A","liver"
"LOC115119183",101.811365475874,0.319194162770919,0.114219043243185,2.79281152995107,0.00522521262858761,0.116147836618133,"hydroxyacylglutathione hydrolase, mitochondrial-like","liver"
"LOC115138930",247.348124609799,0.318316783434304,0.0920639893860171,3.45795336979072,0.00054429558348143,0.0524348943481573,"ATPase inhibitor B, mitochondrial-like, transcript variant X2","liver"
"LOC115143167",66.2406955859994,0.318002790809899,0.0904320417942398,3.51479701534912,0.000440090232762081,0.051347224138231,"GTP-binding protein Rheb-like","liver"
"LOC115145804",47.2888800859716,0.317696097364096,0.120526568846583,2.63747190328643,0.00835265446097859,0.140730428172076,"mRNA turnover protein 4 homolog","liver"
"LOC115141895",52.4232291595452,0.317694953771445,0.10854113672117,2.92978896940495,0.00339192271228405,0.101326961024105,"vasodilator-stimulated phosphoprotein-like, transcript variant X2","liver"
"LOC115142868",132.139874556434,0.315857940622799,0.0926119166153472,3.4098129182806,0.00065007455383244,0.0525619517864729,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOC115144376",328.080197415305,0.314312534465765,0.113617987611724,2.76729745746188,0.00565231558019708,0.122742206791511,"cytochrome c oxidase assembly protein COX14 homolog","liver"
"LOC115134683",49.0618360061794,0.313775411456111,0.117930173323493,2.69463276103739,0.0070466248233869,0.131739217724644,"cytochrome c oxidase subunit 8B, mitochondrial-like","liver"
"LOC115143985",149.714335201736,0.313029937951002,0.0874970203259446,3.57669022888576,0.000347972117627779,0.051347224138231,"ADP-ribosylation factor 1","liver"
"LOC115101900",100.121047264529,0.312768178157804,0.0928876644008281,3.36607564467236,0.000762457964262887,0.0562441821506916,"gamma-secretase subunit PEN-2","liver"
"LOC115142589",99.382477783106,0.311976836145984,0.0878639110369483,3.54928365493881,0.000386280733621774,0.051347224138231,"phosphoribosyl pyrophosphate synthase-associated protein 1-like, transcript variant X2","liver"
"LOC115135016",283.984900242854,0.311570793823104,0.0954479727429841,3.26327452639168,0.00110132780094232,0.0652607246375667,"cytochrome c1, heme protein, mitochondrial-like","liver"
"LOCNA.4201",64.8486179578886,0.311335907347037,0.119103021257007,2.61260800426511,0.00898542963992402,0.14643816373217,NA,"liver"
"LOCNA.1558",1303.72205052129,0.311003401340516,0.122962045714751,2.53949428846148,0.0111012857914634,0.161540875202584,NA,"liver"
"LOC115139625",82.9731148521565,0.310962829139667,0.0944183358166355,3.29284478251172,0.000991792114636738,0.062218425324878,"5'-3' exoribonuclease 2-like","liver"
"LOC115133055",121.575352511435,0.310235345990373,0.123679259442396,2.51201050306075,0.0120045515788981,0.168616828261543,"protein mono-ADP-ribosyltransferase PARP12-like","liver"
"LOC115107123",1552.03193193263,0.310027726590578,0.12355383262265,2.51196038071906,0.0120062567067054,0.168616828261543,"sodium-coupled neutral amino acid transporter 4-like, transcript variant X2","liver"
"LOC115102966",941.166681436714,0.309418822612022,0.108704424519684,2.84662377714066,0.00441855479716289,0.108269851317313,"CCAAT/enhancer-binding protein delta-like","liver"
"LOC115145370",124.640454772879,0.309212898385806,0.123873413534238,2.49959184132659,0.012433646609644,0.170027890410281,"cytochrome P450 2J2-like","liver"
"LOC115108282",448.938976710955,0.309012005589637,0.100888382554391,3.06319851573757,0.00218984736899503,0.0864606870303913,"ATP synthase subunit delta, mitochondrial-like, transcript variant X1","liver"
"LOC115129427",1188.89348656547,0.308316130702018,0.106589271163324,2.89278050718009,0.00381848041650572,0.105366345687893,"ADP/ATP translocase 2-like","liver"
"LOC115111478",57.7200190832153,0.308101299674183,0.117684190818225,2.62280543146592,0.00872090603093499,0.144818339560762,"small nuclear ribonucleoprotein Sm D3, transcript variant X1","liver"
"LOC115132995",1251.02889875504,0.307475757749811,0.117485022848125,2.61827542751276,0.0088375440965516,0.14558791872021,"ribose-phosphate pyrophosphokinase 2-like, transcript variant X1","liver"
"LOC115103239",275.552708701141,0.307003291088702,0.103263155103858,2.97330316191193,0.00294613303653661,0.0961495209496283,"ubiquitin-60S ribosomal protein L40-like","liver"
"LOC115128076",97.9705654551206,0.30684853348186,0.123550583733166,2.49049631935963,0.0127564817066143,0.172041047609553,"protein CREG1-like, transcript variant X2","liver"
"LOC115107282",70.4621530555186,0.306734701986322,0.123145078318807,2.49680037567077,0.012531948230145,0.170906714269079,"small integral membrane protein 8-like","liver"
"LOC115146361",491.230865527366,0.306732221356804,0.0981300961981414,3.1260058327968,0.00177198037178588,0.0773782773680201,"cytochrome c oxidase subunit 7A2, mitochondrial-like","liver"
"LOC115103161",349.845892906869,0.30670983252289,0.112524045977449,2.7267009133406,0.00639709942908457,0.129820117445214,"T-complex protein 1 subunit gamma-like, transcript variant X1","liver"
"LOC115137610",60.5012822499812,0.30623795509944,0.105914446753401,2.88940247355424,0.00385974712952602,0.105366345687893,"dehydrogenase/reductase SDR family member 11-like","liver"
"LOC115146927",52.9850741572771,0.306222470492008,0.106730749788931,-1.36020816032889,0.173764060969113,0.491765357509579,"protein mono-ADP-ribosyltransferase PARP14-like","liver"
"LOC115135586",64.8317819903526,0.306206252317619,0.112295604640521,2.72837881319867,0.00636464714735915,0.129820117445214,"proteasome subunit beta type-6-like, transcript variant X3","liver"
"LOCNA.4062",190.624500402747,0.305660670811841,0.0889867029485841,3.43513811367135,0.000592251899888888,0.0524348943481573,NA,"liver"
"LOC115102499",61.053872350021,0.305306354628057,0.101716912906864,2.9995514698781,0.00270377437413189,0.0922501561369391,"transcription initiation factor TFIID subunit 8-like","liver"
